   ------------------------------------------------------------------
  | Welcome to ROOT 6.20/06                        https://root.cern |
  | (c) 1995-2020, The ROOT Team; conception: R. Brun, F. Rademakers |
  | Built for linuxx8664gcc on Jun 10 2020, 06:10:57                 |
  | From tags/v6-20-06@v6-20-06                                      |
  | Try '.help', '.demo', '.license', '.credits', '.quit'/'.q'       |
   ------------------------------------------------------------------


Processing unifiedPlots.cc...
Which data do you want to analyze? (P17B/P19A/P20A/P21A) 
>> Is the data subtracted by accidental? (y/n)
>> Do you want to save plots? (y/n)
>> Processing P17B presub data ...
Found root file!
Initializing ...
Run = 56537 , AD = 1 , Events = 2521
Run = 56537 , AD = 2 , Events = 2520
Run = 56543 , AD = 1 , Events = 1713
Run = 56543 , AD = 2 , Events = 1658
Run = 56563 , AD = 1 , Events = 1740
Run = 56563 , AD = 2 , Events = 1747
Run = 56681 , AD = 1 , Events = 2500
Run = 56681 , AD = 2 , Events = 2606
Run = 56702 , AD = 1 , Events = 1716
Run = 56702 , AD = 2 , Events = 1738
Run = 56706 , AD = 1 , Events = 1738
Run = 56706 , AD = 2 , Events = 1758
Run = 56820 , AD = 1 , Events = 2525
Run = 56820 , AD = 2 , Events = 2512
Run = 56829 , AD = 1 , Events = 1822
Run = 56829 , AD = 2 , Events = 1791
Run = 56838 , AD = 1 , Events = 1710
Run = 56838 , AD = 2 , Events = 1821
Run = 57044 , AD = 1 , Events = 2510
Run = 57044 , AD = 2 , Events = 2468
Run = 57049 , AD = 1 , Events = 1890
Run = 57049 , AD = 2 , Events = 1777
Run = 57068 , AD = 1 , Events = 86
Run = 57068 , AD = 2 , Events = 70
Run = 57069 , AD = 1 , Events = 124
Run = 57069 , AD = 2 , Events = 115
Run = 57072 , AD = 1 , Events = 1684
Run = 57072 , AD = 2 , Events = 1613
Run = 57186 , AD = 1 , Events = 1250
Run = 57186 , AD = 2 , Events = 1204
Run = 57187 , AD = 1 , Events = 1425
Run = 57187 , AD = 2 , Events = 1485
Run = 57190 , AD = 1 , Events = 1817
Run = 57190 , AD = 2 , Events = 1887
Run = 57199 , AD = 1 , Events = 1841
Run = 57199 , AD = 2 , Events = 1817
Run = 57303 , AD = 1 , Events = 2701
Run = 57303 , AD = 2 , Events = 2717
Run = 57310 , AD = 1 , Events = 1029
Run = 57310 , AD = 2 , Events = 1007
Run = 57506 , AD = 1 , Events = 750
Run = 57506 , AD = 2 , Events = 779
Run = 57575 , AD = 1 , Events = 181
Run = 57575 , AD = 2 , Events = 189
Run = 57605 , AD = 1 , Events = 1644
Run = 57605 , AD = 2 , Events = 1656
Run = 57653 , AD = 1 , Events = 1696
Run = 57653 , AD = 2 , Events = 1674
Run = 57866 , AD = 1 , Events = 2528
Run = 57866 , AD = 2 , Events = 2605
Run = 57880 , AD = 1 , Events = 2
Run = 57880 , AD = 2 , Events = 3
Run = 57881 , AD = 1 , Events = 1766
Run = 57881 , AD = 2 , Events = 1795
Run = 57895 , AD = 1 , Events = 1826
Run = 57895 , AD = 2 , Events = 1852
Run = 58012 , AD = 1 , Events = 2612
Run = 58012 , AD = 2 , Events = 2657
Run = 58043 , AD = 1 , Events = 1805
Run = 58043 , AD = 2 , Events = 1802
Run = 58112 , AD = 1 , Events = 1498
Run = 58112 , AD = 2 , Events = 1576
Run = 58250 , AD = 1 , Events = 2557
Run = 58250 , AD = 2 , Events = 2578
Run = 58261 , AD = 1 , Events = 87
Run = 58261 , AD = 2 , Events = 82
Run = 58461 , AD = 1 , Events = 1776
Run = 58461 , AD = 2 , Events = 1857
Run = 58495 , AD = 1 , Events = 1827
Run = 58495 , AD = 2 , Events = 1844
Run = 58760 , AD = 1 , Events = 1924
Run = 58760 , AD = 2 , Events = 2011
Run = 58768 , AD = 1 , Events = 1798
Run = 58768 , AD = 2 , Events = 1846
Run = 58777 , AD = 1 , Events = 1775
Run = 58777 , AD = 2 , Events = 1858
Run = 58905 , AD = 1 , Events = 2695
Run = 58905 , AD = 2 , Events = 2700
Run = 58910 , AD = 1 , Events = 7
Run = 58910 , AD = 2 , Events = 9
Run = 59164 , AD = 1 , Events = 3
Run = 59164 , AD = 2 , Events = 1
Run = 59168 , AD = 1 , Events = 193
Run = 59168 , AD = 2 , Events = 197
Run = 59169 , AD = 1 , Events = 1519
Run = 59169 , AD = 2 , Events = 1538
Run = 59283 , AD = 1 , Events = 978
Run = 59283 , AD = 2 , Events = 926
Run = 59289 , AD = 1 , Events = 1445
Run = 59289 , AD = 2 , Events = 1480
Run = 59305 , AD = 1 , Events = 1802
Run = 59305 , AD = 2 , Events = 1849
Run = 59320 , AD = 1 , Events = 1476
Run = 59320 , AD = 2 , Events = 1510
Run = 59531 , AD = 1 , Events = 1978
Run = 59531 , AD = 2 , Events = 2086
Run = 59541 , AD = 1 , Events = 1498
Run = 59541 , AD = 2 , Events = 1564
Run = 59550 , AD = 1 , Events = 1516
Run = 59550 , AD = 2 , Events = 1438
Run = 59666 , AD = 1 , Events = 2370
Run = 59666 , AD = 2 , Events = 2369
Run = 59677 , AD = 1 , Events = 1691
Run = 59677 , AD = 2 , Events = 1629
Run = 59694 , AD = 1 , Events = 1713
Run = 59694 , AD = 2 , Events = 1592
Run = 59809 , AD = 1 , Events = 1900
Run = 59809 , AD = 2 , Events = 1899
Run = 59812 , AD = 1 , Events = 669
Run = 59812 , AD = 2 , Events = 701
Run = 59815 , AD = 1 , Events = 1820
Run = 59815 , AD = 2 , Events = 1832
Run = 59824 , AD = 1 , Events = 11
Run = 59824 , AD = 2 , Events = 13
Run = 59831 , AD = 1 , Events = 1731
Run = 59831 , AD = 2 , Events = 1817
Run = 59950 , AD = 1 , Events = 2625
Run = 59950 , AD = 2 , Events = 2649
Run = 59959 , AD = 1 , Events = 1769
Run = 59959 , AD = 2 , Events = 1805
Run = 60011 , AD = 1 , Events = 1769
Run = 60011 , AD = 2 , Events = 1755
Run = 60215 , AD = 1 , Events = 2473
Run = 60215 , AD = 2 , Events = 2466
Run = 60224 , AD = 1 , Events = 1791
Run = 60224 , AD = 2 , Events = 1775
Run = 60233 , AD = 1 , Events = 1751
Run = 60233 , AD = 2 , Events = 1811
Run = 60347 , AD = 1 , Events = 2365
Run = 60347 , AD = 2 , Events = 2400
Run = 60350 , AD = 1 , Events = 129
Run = 60350 , AD = 2 , Events = 140
Run = 60357 , AD = 1 , Events = 8
Run = 60357 , AD = 2 , Events = 8
Run = 60364 , AD = 1 , Events = 1835
Run = 60364 , AD = 2 , Events = 1847
Run = 60375 , AD = 1 , Events = 1805
Run = 60375 , AD = 2 , Events = 1874
Run = 60489 , AD = 1 , Events = 1450
Run = 60489 , AD = 2 , Events = 1506
Run = 60490 , AD = 1 , Events = 1070
Run = 60490 , AD = 2 , Events = 1044
Run = 60501 , AD = 1 , Events = 829
Run = 60501 , AD = 2 , Events = 845
Run = 60503 , AD = 1 , Events = 876
Run = 60503 , AD = 2 , Events = 834
Run = 60514 , AD = 1 , Events = 856
Run = 60514 , AD = 2 , Events = 881
Run = 60516 , AD = 1 , Events = 846
Run = 60516 , AD = 2 , Events = 817
Run = 60635 , AD = 1 , Events = 2547
Run = 60635 , AD = 2 , Events = 2538
Run = 60646 , AD = 1 , Events = 1740
Run = 60646 , AD = 2 , Events = 1780
Run = 60658 , AD = 1 , Events = 1867
Run = 60658 , AD = 2 , Events = 1814
Run = 60859 , AD = 1 , Events = 580
Run = 60859 , AD = 2 , Events = 539
Run = 60863 , AD = 1 , Events = 5
Run = 60863 , AD = 2 , Events = 8
Run = 60868 , AD = 1 , Events = 1261
Run = 60868 , AD = 2 , Events = 1309
Run = 60877 , AD = 1 , Events = 1705
Run = 60877 , AD = 2 , Events = 1699
Run = 60886 , AD = 1 , Events = 1038
Run = 60886 , AD = 2 , Events = 987
Run = 61013 , AD = 1 , Events = 1654
Run = 61013 , AD = 2 , Events = 1686
Run = 61022 , AD = 1 , Events = 1722
Run = 61022 , AD = 2 , Events = 1752
Run = 61031 , AD = 1 , Events = 1401
Run = 61031 , AD = 2 , Events = 1396
Run = 61156 , AD = 1 , Events = 822
Run = 61156 , AD = 2 , Events = 849
Run = 61167 , AD = 1 , Events = 1047
Run = 61167 , AD = 2 , Events = 1058
Run = 61177 , AD = 1 , Events = 1046
Run = 61177 , AD = 2 , Events = 1141
Run = 61294 , AD = 1 , Events = 1583
Run = 61294 , AD = 2 , Events = 1564
Run = 61335 , AD = 1 , Events = 1161
Run = 61335 , AD = 2 , Events = 1124
Run = 61360 , AD = 1 , Events = 1111
Run = 61360 , AD = 2 , Events = 1160
Run = 61572 , AD = 1 , Events = 1359
Run = 61572 , AD = 2 , Events = 1404
Run = 61575 , AD = 1 , Events = 877
Run = 61575 , AD = 2 , Events = 933
Run = 61591 , AD = 1 , Events = 0
Run = 61591 , AD = 2 , Events = 1
Run = 61610 , AD = 1 , Events = 871
Run = 61610 , AD = 2 , Events = 965
Run = 61755 , AD = 1 , Events = 1611
Run = 61755 , AD = 2 , Events = 1591
Run = 61763 , AD = 1 , Events = 875
Run = 61763 , AD = 2 , Events = 891
Run = 61776 , AD = 1 , Events = 1129
Run = 61776 , AD = 2 , Events = 1135
Run = 61896 , AD = 1 , Events = 1668
Run = 61896 , AD = 2 , Events = 1622
Run = 61907 , AD = 1 , Events = 1105
Run = 61907 , AD = 2 , Events = 1139
Run = 61920 , AD = 1 , Events = 1135
Run = 61920 , AD = 2 , Events = 1202
Run = 62034 , AD = 1 , Events = 1676
Run = 62034 , AD = 2 , Events = 1735
Run = 62046 , AD = 1 , Events = 1171
Run = 62046 , AD = 2 , Events = 1140
Run = 62055 , AD = 1 , Events = 1141
Run = 62055 , AD = 2 , Events = 1203
Run = 62270 , AD = 1 , Events = 1821
Run = 62270 , AD = 2 , Events = 1881
Run = 62285 , AD = 1 , Events = 1270
Run = 62285 , AD = 2 , Events = 1257
Run = 62296 , AD = 1 , Events = 1683
Run = 62296 , AD = 2 , Events = 1639
Run = 62411 , AD = 1 , Events = 2599
Run = 62411 , AD = 2 , Events = 2700
Run = 62425 , AD = 1 , Events = 1770
Run = 62425 , AD = 2 , Events = 1810
Run = 62435 , AD = 1 , Events = 1772
Run = 62435 , AD = 2 , Events = 1856
Run = 62549 , AD = 1 , Events = 2894
Run = 62549 , AD = 2 , Events = 3002
Run = 62556 , AD = 1 , Events = 426
Run = 62556 , AD = 2 , Events = 441
Run = 62563 , AD = 1 , Events = 515
Run = 62563 , AD = 2 , Events = 528
Run = 62566 , AD = 1 , Events = 443
Run = 62566 , AD = 2 , Events = 386
Run = 62573 , AD = 1 , Events = 653
Run = 62573 , AD = 2 , Events = 668
Run = 62695 , AD = 1 , Events = 1678
Run = 62695 , AD = 2 , Events = 1776
Run = 62696 , AD = 1 , Events = 791
Run = 62696 , AD = 2 , Events = 793
Run = 62707 , AD = 1 , Events = 1907
Run = 62707 , AD = 2 , Events = 1834
Run = 62716 , AD = 1 , Events = 1639
Run = 62716 , AD = 2 , Events = 1725
Run = 62919 , AD = 1 , Events = 2498
Run = 62919 , AD = 2 , Events = 2543
Run = 62928 , AD = 1 , Events = 1838
Run = 62928 , AD = 2 , Events = 1709
Run = 62937 , AD = 1 , Events = 687
Run = 62937 , AD = 2 , Events = 683
Run = 62941 , AD = 1 , Events = 939
Run = 62941 , AD = 2 , Events = 905
Run = 63056 , AD = 1 , Events = 469
Run = 63056 , AD = 2 , Events = 471
Run = 63057 , AD = 1 , Events = 1854
Run = 63057 , AD = 2 , Events = 1936
Run = 63066 , AD = 1 , Events = 1290
Run = 63066 , AD = 2 , Events = 1252
Run = 63067 , AD = 1 , Events = 1
Run = 63067 , AD = 2 , Events = 4
Run = 63068 , AD = 1 , Events = 444
Run = 63068 , AD = 2 , Events = 435
Run = 63077 , AD = 1 , Events = 1691
Run = 63077 , AD = 2 , Events = 1708
Run = 63191 , AD = 1 , Events = 2336
Run = 63191 , AD = 2 , Events = 2191
Run = 63200 , AD = 1 , Events = 817
Run = 63200 , AD = 2 , Events = 835
Run = 63201 , AD = 1 , Events = 1000
Run = 63201 , AD = 2 , Events = 1007
Run = 63210 , AD = 1 , Events = 1797
Run = 63210 , AD = 2 , Events = 1873
Run = 63327 , AD = 1 , Events = 2598
Run = 63327 , AD = 2 , Events = 2679
Run = 63336 , AD = 1 , Events = 1797
Run = 63336 , AD = 2 , Events = 1839
Run = 63346 , AD = 1 , Events = 1764
Run = 63346 , AD = 2 , Events = 1834
Run = 63550 , AD = 1 , Events = 631
Run = 63550 , AD = 2 , Events = 597
Run = 63554 , AD = 1 , Events = 1724
Run = 63554 , AD = 2 , Events = 1712
Run = 63563 , AD = 1 , Events = 1784
Run = 63563 , AD = 2 , Events = 1857
Run = 63572 , AD = 1 , Events = 1828
Run = 63572 , AD = 2 , Events = 1839
Run = 63686 , AD = 1 , Events = 2623
Run = 63686 , AD = 2 , Events = 2652
Run = 63696 , AD = 1 , Events = 1722
Run = 63696 , AD = 2 , Events = 1760
Run = 63705 , AD = 1 , Events = 1794
Run = 63705 , AD = 2 , Events = 1783
Run = 63819 , AD = 1 , Events = 629
Run = 63819 , AD = 2 , Events = 590
Run = 63825 , AD = 1 , Events = 5357
Run = 63825 , AD = 2 , Events = 5343
Run = 63941 , AD = 1 , Events = 4320
Run = 63941 , AD = 2 , Events = 4316
Run = 63948 , AD = 1 , Events = 1768
Run = 63948 , AD = 2 , Events = 1776
Run = 64160 , AD = 1 , Events = 2291
Run = 64160 , AD = 2 , Events = 2255
Run = 64168 , AD = 1 , Events = 799
Run = 64168 , AD = 2 , Events = 829
Run = 64169 , AD = 1 , Events = 961
Run = 64169 , AD = 2 , Events = 927
Run = 64179 , AD = 1 , Events = 1797
Run = 64179 , AD = 2 , Events = 1849
Run = 64327 , AD = 1 , Events = 1684
Run = 64327 , AD = 2 , Events = 1594
Run = 64329 , AD = 1 , Events = 900
Run = 64329 , AD = 2 , Events = 953
Run = 64332 , AD = 1 , Events = 457
Run = 64332 , AD = 2 , Events = 415
Run = 64339 , AD = 1 , Events = 1444
Run = 64339 , AD = 2 , Events = 1383
Run = 64342 , AD = 1 , Events = 707
Run = 64342 , AD = 2 , Events = 697
Run = 64355 , AD = 1 , Events = 530
Run = 64355 , AD = 2 , Events = 505
Run = 64356 , AD = 1 , Events = 325
Run = 64356 , AD = 2 , Events = 377
Run = 64470 , AD = 1 , Events = 102
Run = 64470 , AD = 2 , Events = 117
Run = 64472 , AD = 1 , Events = 79
Run = 64472 , AD = 2 , Events = 78
Run = 64473 , AD = 1 , Events = 105
Run = 64473 , AD = 2 , Events = 88
Run = 64474 , AD = 1 , Events = 1482
Run = 64474 , AD = 2 , Events = 1404
Run = 64475 , AD = 1 , Events = 919
Run = 64475 , AD = 2 , Events = 989
Run = 64481 , AD = 1 , Events = 1838
Run = 64481 , AD = 2 , Events = 1790
Run = 64492 , AD = 1 , Events = 1835
Run = 64492 , AD = 2 , Events = 1849
Run = 64611 , AD = 1 , Events = 2474
Run = 64611 , AD = 2 , Events = 2339
Run = 64620 , AD = 1 , Events = 1771
Run = 64620 , AD = 2 , Events = 1790
Run = 64630 , AD = 1 , Events = 1599
Run = 64630 , AD = 2 , Events = 1507
Run = 64811 , AD = 1 , Events = 2304
Run = 64811 , AD = 2 , Events = 2271
Run = 64863 , AD = 1 , Events = 1835
Run = 64863 , AD = 2 , Events = 1758
Run = 64872 , AD = 1 , Events = 1779
Run = 64872 , AD = 2 , Events = 1841
Run = 64987 , AD = 1 , Events = 2496
Run = 64987 , AD = 2 , Events = 2584
Run = 65026 , AD = 1 , Events = 1706
Run = 65026 , AD = 2 , Events = 1699
Run = 65038 , AD = 1 , Events = 1676
Run = 65038 , AD = 2 , Events = 1735
Run = 65153 , AD = 1 , Events = 2343
Run = 65153 , AD = 2 , Events = 2346
Run = 65166 , AD = 1 , Events = 84
Run = 65166 , AD = 2 , Events = 75
Run = 65167 , AD = 1 , Events = 142
Run = 65167 , AD = 2 , Events = 122
Run = 65168 , AD = 1 , Events = 1305
Run = 65168 , AD = 2 , Events = 1319
Run = 65183 , AD = 1 , Events = 48
Run = 65183 , AD = 2 , Events = 38
Run = 65184 , AD = 1 , Events = 86
Run = 65184 , AD = 2 , Events = 72
Run = 65185 , AD = 1 , Events = 767
Run = 65185 , AD = 2 , Events = 732
Run = 65186 , AD = 1 , Events = 830
Run = 65186 , AD = 2 , Events = 794
Run = 65305 , AD = 1 , Events = 2448
Run = 65305 , AD = 2 , Events = 2432
Run = 65318 , AD = 1 , Events = 1148
Run = 65318 , AD = 2 , Events = 1155
Run = 65333 , AD = 1 , Events = 1752
Run = 65333 , AD = 2 , Events = 1681
Run = 65545 , AD = 1 , Events = 2255
Run = 65545 , AD = 2 , Events = 2372
Run = 65554 , AD = 1 , Events = 1386
Run = 65554 , AD = 2 , Events = 1390
Run = 65567 , AD = 1 , Events = 1472
Run = 65567 , AD = 2 , Events = 1439
Run = 65694 , AD = 1 , Events = 952
Run = 65694 , AD = 2 , Events = 986
Run = 65712 , AD = 1 , Events = 971
Run = 65712 , AD = 2 , Events = 1027
Run = 65721 , AD = 1 , Events = 952
Run = 65721 , AD = 2 , Events = 918
Run = 65835 , AD = 1 , Events = 1428
Run = 65835 , AD = 2 , Events = 1471
Run = 65841 , AD = 1 , Events = 981
Run = 65841 , AD = 2 , Events = 1087
Run = 65847 , AD = 1 , Events = 1063
Run = 65847 , AD = 2 , Events = 1038
Run = 65976 , AD = 1 , Events = 1113
Run = 65976 , AD = 2 , Events = 1106
Run = 65999 , AD = 1 , Events = 388
Run = 65999 , AD = 2 , Events = 380
Run = 66000 , AD = 1 , Events = 1085
Run = 66000 , AD = 2 , Events = 1121
Run = 66015 , AD = 1 , Events = 813
Run = 66015 , AD = 2 , Events = 759
Run = 66214 , AD = 1 , Events = 333
Run = 66214 , AD = 2 , Events = 348
Run = 66218 , AD = 1 , Events = 598
Run = 66218 , AD = 2 , Events = 619
Run = 66219 , AD = 1 , Events = 533
Run = 66219 , AD = 2 , Events = 555
Run = 66228 , AD = 1 , Events = 1053
Run = 66228 , AD = 2 , Events = 1047
Run = 66234 , AD = 1 , Events = 927
Run = 66234 , AD = 2 , Events = 919
Run = 66357 , AD = 1 , Events = 1698
Run = 66357 , AD = 2 , Events = 1630
Run = 66366 , AD = 1 , Events = 534
Run = 66366 , AD = 2 , Events = 521
Run = 66367 , AD = 1 , Events = 560
Run = 66367 , AD = 2 , Events = 533
Run = 66376 , AD = 1 , Events = 1041
Run = 66376 , AD = 2 , Events = 1085
Run = 66491 , AD = 1 , Events = 36
Run = 66491 , AD = 2 , Events = 46
Run = 66492 , AD = 1 , Events = 89
Run = 66492 , AD = 2 , Events = 91
Run = 66493 , AD = 1 , Events = 281
Run = 66493 , AD = 2 , Events = 293
Run = 66494 , AD = 1 , Events = 10
Run = 66494 , AD = 2 , Events = 8
Run = 66496 , AD = 1 , Events = 857
Run = 66496 , AD = 2 , Events = 866
Run = 66506 , AD = 1 , Events = 1131
Run = 66506 , AD = 2 , Events = 1079
Run = 66515 , AD = 1 , Events = 1071
Run = 66515 , AD = 2 , Events = 1080
Run = 66629 , AD = 1 , Events = 1629
Run = 66629 , AD = 2 , Events = 1604
Run = 66638 , AD = 1 , Events = 1253
Run = 66638 , AD = 2 , Events = 1232
Run = 66650 , AD = 1 , Events = 1570
Run = 66650 , AD = 2 , Events = 1703
Run = 66853 , AD = 1 , Events = 2473
Run = 66853 , AD = 2 , Events = 2384
Run = 66864 , AD = 1 , Events = 1752
Run = 66864 , AD = 2 , Events = 1803
Run = 66873 , AD = 1 , Events = 1905
Run = 66873 , AD = 2 , Events = 1919
Run = 66987 , AD = 1 , Events = 1788
Run = 66987 , AD = 2 , Events = 1847
Run = 67007 , AD = 1 , Events = 1560
Run = 67007 , AD = 2 , Events = 1607
Run = 67990 , AD = 2 , Events = 2331
Run = 68001 , AD = 2 , Events = 778
Run = 68004 , AD = 2 , Events = 858
Run = 68012 , AD = 2 , Events = 1659
Run = 68115 , AD = 2 , Events = 148
Run = 68122 , AD = 2 , Events = 2320
Run = 68128 , AD = 2 , Events = 1838
Run = 68148 , AD = 2 , Events = 1799
Run = 68246 , AD = 2 , Events = 330
Run = 68256 , AD = 2 , Events = 2219
Run = 68278 , AD = 2 , Events = 1760
Run = 68287 , AD = 2 , Events = 1783
Run = 68390 , AD = 2 , Events = 846
Run = 68399 , AD = 2 , Events = 1727
Run = 68408 , AD = 2 , Events = 1724
Run = 68426 , AD = 2 , Events = 1889
Run = 68618 , AD = 2 , Events = 712
Run = 68627 , AD = 2 , Events = 1823
Run = 68638 , AD = 2 , Events = 1792
Run = 68653 , AD = 2 , Events = 1912
Run = 68756 , AD = 2 , Events = 2725
Run = 68771 , AD = 2 , Events = 1870
Run = 68788 , AD = 2 , Events = 1874
Run = 68885 , AD = 2 , Events = 2716
Run = 68902 , AD = 2 , Events = 1680
Run = 68912 , AD = 2 , Events = 1816
Run = 69023 , AD = 2 , Events = 2604
Run = 69038 , AD = 2 , Events = 1213
Run = 69056 , AD = 2 , Events = 1843
Run = 69239 , AD = 2 , Events = 2521
Run = 69258 , AD = 2 , Events = 1417
Run = 69268 , AD = 2 , Events = 1745
Run = 69386 , AD = 2 , Events = 741
Run = 69390 , AD = 2 , Events = 1824
Run = 69393 , AD = 2 , Events = 1795
Run = 69403 , AD = 2 , Events = 1783
Run = 69496 , AD = 2 , Events = 2679
Run = 69506 , AD = 2 , Events = 1763
Run = 69519 , AD = 2 , Events = 1600
Run = 69623 , AD = 2 , Events = 1923
Run = 69634 , AD = 2 , Events = 103
Run = 69644 , AD = 2 , Events = 698
Run = 69648 , AD = 2 , Events = 1826
Run = 69847 , AD = 2 , Events = 6039
Run = 69988 , AD = 2 , Events = 4446
Run = 70008 , AD = 2 , Events = 1849
Run = 70110 , AD = 2 , Events = 2742
Run = 70126 , AD = 2 , Events = 1789
Run = 70130 , AD = 2 , Events = 1829
Run = 70238 , AD = 2 , Events = 2741
Run = 70255 , AD = 2 , Events = 1879
Run = 70264 , AD = 2 , Events = 1866
Run = 70457 , AD = 2 , Events = 2458
Run = 70492 , AD = 2 , Events = 1829
Run = 70501 , AD = 2 , Events = 1851
Run = 70610 , AD = 2 , Events = 2793
Run = 70639 , AD = 2 , Events = 1843
Run = 70649 , AD = 2 , Events = 1927
Run = 70766 , AD = 2 , Events = 2695
Run = 70774 , AD = 2 , Events = 1837
Run = 70802 , AD = 2 , Events = 1800
Run = 70884 , AD = 2 , Events = 10
Run = 70896 , AD = 2 , Events = 1787
Run = 70920 , AD = 2 , Events = 836
Run = 70930 , AD = 2 , Events = 1868
Run = 70936 , AD = 2 , Events = 813
Run = 70946 , AD = 2 , Events = 913
Run = 71163 , AD = 2 , Events = 2355
Run = 71183 , AD = 2 , Events = 1808
Run = 71188 , AD = 2 , Events = 1900
Run = 71315 , AD = 2 , Events = 2693
Run = 71322 , AD = 2 , Events = 1827
Run = 71332 , AD = 2 , Events = 1848
Run = 71452 , AD = 2 , Events = 2708
Run = 71461 , AD = 2 , Events = 1854
Run = 71486 , AD = 2 , Events = 1838
Run = 71589 , AD = 2 , Events = 2803
Run = 71617 , AD = 2 , Events = 1854
Run = 71636 , AD = 2 , Events = 1775
Run = 71820 , AD = 2 , Events = 2424
Run = 71842 , AD = 2 , Events = 1791
Run = 71851 , AD = 2 , Events = 935
Run = 71858 , AD = 2 , Events = 940
Run = 71970 , AD = 2 , Events = 2
Run = 71977 , AD = 2 , Events = 804
Run = 71980 , AD = 2 , Events = 4291
Run = 71989 , AD = 2 , Events = 653
Run = 72092 , AD = 2 , Events = 591
Run = 72096 , AD = 2 , Events = 790
Run = 72099 , AD = 2 , Events = 2736
Run = 72108 , AD = 2 , Events = 1778
Run = 72213 , AD = 2 , Events = 1764
Run = 72222 , AD = 2 , Events = 921
Run = 72231 , AD = 2 , Events = 944
Run = 72239 , AD = 2 , Events = 566
Run = 72368 , AD = 2 , Events = 1833
Run = 72379 , AD = 2 , Events = 1918
Run = 72387 , AD = 2 , Events = 876
Run = 72435 , AD = 2 , Events = 1161
Run = 72446 , AD = 2 , Events = 2337
Run = 72452 , AD = 2 , Events = 942
Run = 21222 , AD = 3 , Events = 898
Run = 21229 , AD = 3 , Events = 1303
Run = 21238 , AD = 3 , Events = 1358
Run = 21353 , AD = 3 , Events = 1078
Run = 21361 , AD = 3 , Events = 1331
Run = 21370 , AD = 3 , Events = 1566
Run = 21397 , AD = 3 , Events = 492
Run = 21500 , AD = 3 , Events = 1037
Run = 21511 , AD = 3 , Events = 1360
Run = 21519 , AD = 3 , Events = 1422
Run = 21534 , AD = 3 , Events = 552
Run = 21543 , AD = 3 , Events = 676
Run = 21647 , AD = 3 , Events = 1487
Run = 21663 , AD = 3 , Events = 584
Run = 21664 , AD = 3 , Events = 764
Run = 21679 , AD = 3 , Events = 394
Run = 21692 , AD = 3 , Events = 24
Run = 21695 , AD = 3 , Events = 487
Run = 21786 , AD = 3 , Events = 397
Run = 21813 , AD = 3 , Events = 517
Run = 21826 , AD = 3 , Events = 565
Run = 21832 , AD = 3 , Events = 3
Run = 21833 , AD = 3 , Events = 1056
Run = 21851 , AD = 3 , Events = 491
Run = 21856 , AD = 3 , Events = 594
Run = 21864 , AD = 3 , Events = 239
Run = 21874 , AD = 3 , Events = 359
Run = 21952 , AD = 3 , Events = 438
Run = 21975 , AD = 3 , Events = 578
Run = 21985 , AD = 3 , Events = 579
Run = 21998 , AD = 3 , Events = 634
Run = 22011 , AD = 3 , Events = 1290
Run = 22103 , AD = 3 , Events = 478
Run = 22121 , AD = 3 , Events = 1310
Run = 22131 , AD = 3 , Events = 1112
Run = 22151 , AD = 3 , Events = 1284
Run = 22232 , AD = 3 , Events = 491
Run = 22262 , AD = 3 , Events = 1529
Run = 22269 , AD = 3 , Events = 1614
Run = 22281 , AD = 3 , Events = 1740
Run = 22380 , AD = 3 , Events = 576
Run = 22387 , AD = 3 , Events = 1637
Run = 22399 , AD = 3 , Events = 1646
Run = 22408 , AD = 3 , Events = 1676
Run = 22492 , AD = 3 , Events = 578
Run = 22519 , AD = 3 , Events = 1818
Run = 22530 , AD = 3 , Events = 1710
Run = 22540 , AD = 3 , Events = 1831
Run = 22639 , AD = 3 , Events = 618
Run = 22648 , AD = 3 , Events = 1777
Run = 22655 , AD = 3 , Events = 1746
Run = 22664 , AD = 3 , Events = 1669
Run = 22763 , AD = 3 , Events = 563
Run = 22771 , AD = 3 , Events = 2094
Run = 22784 , AD = 3 , Events = 767
Run = 22786 , AD = 3 , Events = 658
Run = 22798 , AD = 3 , Events = 1680
Run = 22914 , AD = 3 , Events = 2374
Run = 22935 , AD = 3 , Events = 1676
Run = 22951 , AD = 3 , Events = 842
Run = 22956 , AD = 3 , Events = 43
Run = 22958 , AD = 3 , Events = 30
Run = 22961 , AD = 3 , Events = 48
Run = 22964 , AD = 3 , Events = 41
Run = 22967 , AD = 3 , Events = 32
Run = 22969 , AD = 3 , Events = 24
Run = 22972 , AD = 3 , Events = 58
Run = 22974 , AD = 3 , Events = 47
Run = 22976 , AD = 3 , Events = 25
Run = 22978 , AD = 3 , Events = 21
Run = 22979 , AD = 3 , Events = 23
Run = 22981 , AD = 3 , Events = 36
Run = 22983 , AD = 3 , Events = 33
Run = 22985 , AD = 3 , Events = 67
Run = 22987 , AD = 3 , Events = 32
Run = 22989 , AD = 3 , Events = 45
Run = 22991 , AD = 3 , Events = 42
Run = 22993 , AD = 3 , Events = 138
Run = 23093 , AD = 3 , Events = 583
Run = 23104 , AD = 3 , Events = 21
Run = 23107 , AD = 3 , Events = 1704
Run = 23114 , AD = 3 , Events = 908
Run = 23124 , AD = 3 , Events = 1720
Run = 23133 , AD = 3 , Events = 828
Run = 23237 , AD = 3 , Events = 1474
