[RunNo]	[DetNo]	[Date]	[Full Time]	[Live Time]	[VetoEff]	[AdMu]	[ShMu]	[WpMu]	[NetMu]	[muRate]
55513	2	1442071566	257780	211291	0.819656	5519204	39008	41700990	42621010	201.717
55522	1	1442204837	3599.94	2966.66	0.824087	76718	494	583461	599698	202.146
55522	2	1442204837	3599.94	2955.33	0.820941	77034	533	583461	597029	202.017
55531	1	1442212396	5832.76	4809.89	0.824634	125089	794	944497	970381	201.747
55531	2	1442212396	5832.76	4776.21	0.818859	124179	899	944497	963765	201.785
55534	1	1442250577	64708.9	53352.3	0.824497	1388253	8808	13178232	10772935	201.921
55534	2	1442250577	64708.9	53043.3	0.819723	1385721	9749	13178232	10710313	201.916
55537	1	1442324951	78683.9	64872.5	0.824469	1688708	10751	12732894	13088336	201.755
55537	2	1442324951	78683.9	64475.5	0.819425	1684856	11944	12732894	13009615	201.776
55546	1	1442452321	170292	140435	0.824673	3648064	23176	27516585	28296731	201.493
55546	2	1442452321	170292	139594	0.819735	3643214	25790	27516585	28127572	201.495
55741	1	1442679994	233963	192916	0.824561	5022033	31908	37815346	38890702	201.594
55741	2	1442679994	233963	191694	0.819336	5007128	35663	37815346	38641756	201.58
55750	1	1442861074	125463	103422	0.824316	2686973	17251	20278115	20848581	201.588
55750	2	1442861074	125463	102845	0.819721	2686087	19014	20278115	20732561	201.59
55765	1	1443056775	167393	138060	0.824765	3584895	22775	27039215	27810379	201.438
55765	2	1443056775	167393	137292	0.820179	3582474	25149	27039215	27652849	201.417
55883	1	1443240129	169481	139927	0.825623	3626521	22694	27365471	28170944	201.325
55883	2	1443240129	169481	139128	0.820904	3620447	25114	27365471	28009652	201.323
55888	1	1443372961	51503.7	42570.3	0.826548	1102329	6729	8320108	8574677	201.424
55888	2	1443372961	51503.7	42257.1	0.820467	1101290	7705	8320108	8512231	201.439
55897	1	1443488089	144503	119346	0.825907	3092858	19160	23340920	24034973	201.388
55897	2	1443488089	144503	118642	0.82103	3086751	21356	23340920	23894778	201.403
55906	1	1443610457	45052	37186.1	0.825404	963475	6067	7273706	7486560	201.327
55906	2	1443610457	45052	36999.8	0.821269	961794	6660	7273706	7447865	201.295
55919	1	1443656172	19776.5	16358.5	0.827167	422364	2561	3196322	3293811	201.352
55919	2	1443656172	19776.5	16242.9	0.821323	422756	2919	3196322	3270380	201.342
55926	1	1443707731	79461.6	65667.8	0.826409	1699778	10453	12827912	13220256	201.32
55926	2	1443707731	79461.6	65202.9	0.820558	1698536	11847	12827912	13125553	201.303
56034	1	1443832658	148496	122635	0.825847	3179823	19741	24004004	24712516	201.513
56034	2	1443832658	148496	121753	0.819906	3171662	22368	24004004	24533691	201.505
56043	1	1443965524	80686.7	66614.2	0.825591	1727808	10864	13124905	13374513	200.776
56043	2	1443965524	80686.7	66209.3	0.820573	1723006	12097	13124905	13291545	200.75
56052	1	1444095899	166226	137318	0.826092	3559384	22167	26709213	27557899	200.687
56052	2	1444095899	166226	136582	0.821663	3547733	24443	26709213	27410435	200.689
56055	1	1444266215	172725	142640	0.825821	3693620	23220	27754636	28615360	200.612
56055	2	1444266215	172725	141941	0.821772	3687706	25312	27754636	28475857	200.618
56169	1	1444487711	244455	201813	0.825563	5223540	33094	39303451	40475280	200.558
56169	2	1444487711	244455	200856	0.821646	5213196	35967	39303451	40279179	200.538
56180	1	1444698279	170013	140426	0.825973	3627919	22784	27290164	28137818	200.375
56180	2	1444698279	170013	139643	0.82137	3622321	25252	27290164	27976384	200.342
56189	1	1444871208	172376	142305	0.825549	3684697	23325	27704215	28537694	200.539
56189	2	1444871208	172376	141663	0.821826	3677029	25310	27704215	28411909	200.559
56391	1	1445099156	235265	194293	0.825851	5035093	31466	37859906	39027071	200.867
56391	2	1445099156	235265	193325	0.821735	5025599	34423	37859906	38834184	200.875
56400	1	1445302427	169481	139878	0.825328	3629590	22868	27321857	28133309	201.128
56400	2	1445302427	169481	139280	0.821803	3621507	24700	27321857	28015884	201.147
56409	1	1445405460	35415	29215.6	0.824952	758000	4842	5700754	5869361	200.898
56409	2	1445405460	35415	29093.7	0.821508	756762	5211	5700754	5844885	200.899
56422	1	1445536725	51098.5	42217.2	0.826194	1092206	6808	8225273	8479159	200.846
56422	2	1445536725	51098.5	42001.7	0.821976	1090841	7457	8225273	8434460	200.812
56537	1	1445694861	249517	206102	0.826004	5333152	33368	40134343	41372884	200.74
56537	2	1445694861	249517	205117	0.822055	5326111	36372	40134343	41171889	200.724
56543	1	1445907876	165565	136496	0.824425	3537550	22936	26730827	27396638	200.714
56543	2	1445907876	165565	135938	0.821056	3532542	24622	26730827	27286811	200.73
56563	1	1446080575	170885	140992	0.825067	3651891	23335	27485305	28301197	200.73
56563	2	1446080575	170885	140297	0.821002	3644680	25491	27485305	28161653	200.729
56681	1	1446300249	245644	202636	0.824917	5251621	33617	39500859	40663919	200.675
56681	2	1446300249	245644	201807	0.821543	5238412	36171	39500859	40497306	200.673
56702	1	1446512244	170692	140768	0.824688	3651027	23457	30703369	28265001	200.792
56702	2	1446512244	170692	140183	0.821262	3643002	25261	30703369	28145391	200.776
56706	1	1446684725	170610	140697	0.824668	3650575	23494	27440490	28236929	200.693
56706	2	1446684725	170610	140094	0.821136	3637709	25375	27440490	28115581	200.691
56820	1	1446902934	246202	203097	0.824917	5257483	33738	49814095	40747589	200.632
56820	2	1446902934	246202	202234	0.821412	5243198	36330	49814095	40572995	200.624
56829	1	1447116305	172556	142345	0.824921	3686400	23637	27744014	28557458	200.622
56829	2	1447116305	172556	141736	0.821394	3677622	25538	27744014	28433829	200.611
56838	1	1447290081	169259	139559	0.824529	3614941	23370	27235272	28010336	200.707
56838	2	1447290081	169259	138958	0.820979	3605553	25270	27235272	27890389	200.711
57044	1	1447516679	232159	191669	0.825592	4963480	31243	37408090	38534416	201.047
57044	2	1447516679	232159	190500	0.820555	4958046	34756	37408090	38297913	201.039
57049	1	1447721776	163416	134833	0.825086	3495205	22226	26330855	27100589	200.994
57049	2	1447721776	163416	134251	0.821527	3483560	23994	26330855	26980184	200.968
57068	1	1447815000	7768.93	6421.2	0.826523	166281	1018	1253157	1290903	201.038
57068	2	1447815000	7768.93	6371.01	0.820063	165422	1180	1253157	1281197	201.098
57069	1	1447824340	10707.8	8834.92	0.82509	228037	1451	1727098	1776970	201.13
57069	2	1447824340	10707.8	8806.54	0.822439	227853	1541	1727098	1770815	201.08
57072	1	1447906810	148185	122147	0.824287	3167467	20464	23907431	24572271	201.169
57072	2	1447906810	148185	121616	0.820704	3159405	22087	23907431	24463876	201.156
57186	1	1448044294	109703	90436.9	0.824376	2348277	15116	17685462	18187324	201.105
57186	2	1448044294	109703	90077.9	0.821104	2344745	16238	17685462	18115300	201.107
57187	1	1448170071	138892	114483	0.824256	2972318	19114	22468229	23085982	201.655
57187	2	1448170071	138892	113923	0.820224	2969017	20783	22468229	22974679	201.669
57190	1	1448326624	171403	141270	0.8242	3664465	23592	27744903	28499132	201.735
57190	2	1448326624	171403	140771	0.82129	3656912	25160	27744903	28400903	201.752
57199	1	1448499407	173191	142924	0.825238	3699630	23435	30918490	28760986	201.233
57199	2	1448499407	173191	142230	0.821232	3694777	25486	30918490	28621145	201.231
57303	1	1448718825	250236	206401	0.824829	5342280	34319	40279452	41434897	200.749
57303	2	1448718825	250236	205343	0.8206	5330682	37597	40279452	41223225	200.753
57310	1	1448892293	93870.9	77433.7	0.824895	2002995	12870	15088777	15529342	200.55
57310	2	1448892293	93870.9	77008.5	0.820366	2001883	14162	15088777	15443157	200.538
57506	1	1449233272	70859.8	58575.7	0.826642	1513587	9339	11389224	11747915	200.56
57506	2	1449233272	70859.8	58223.6	0.821672	1510795	10440	11389224	11679413	200.596
57575	1	1449458951	18631.4	15380.4	0.825509	398219	2516	3767898	3085750	200.629
57575	2	1449458951	18631.4	15287.2	0.820509	398212	2809	3767898	3066701	200.605
57605	1	1449547289	149846	123794	0.826145	3210531	19892	24135538	24884269	201.013
57605	2	1449547289	149846	122929	0.82037	3200910	22573	24135538	24709654	201.008
57653	1	1449709440	160510	132494	0.825456	3437938	21615	25863670	26645424	201.107
57653	2	1449709440	160510	131646	0.820173	3432714	24171	25863670	26474045	201.101
57866	1	1449937749	237732	196116	0.824944	5083045	32210	38448477	39536169	201.596
57866	2	1449937749	237732	195056	0.820484	5069804	35478	38448477	39320987	201.588
57880	1	1450060081	246.227	206.485	0.838597	5301	24	39897	41594	201.438
57880	2	1450060081	246.227	201.922	0.820066	5267	37	39897	40726	201.692
57881	1	1450145103	166203	137226	0.825654	3548581	22331	26810914	27604060	201.157
57881	2	1450145103	166203	136372	0.820514	3540730	24876	26810914	27430857	201.147
57895	1	1450316026	168127	138874	0.826005	3592293	22382	27096039	27921777	201.058
57895	2	1450316026	168127	138126	0.821559	3588315	24677	27096039	27768364	201.036
58012	1	1450537117	245473	202715	0.825816	5242932	32991	39444667	40651446	200.535
58012	2	1450537117	245473	201487	0.820814	5230873	36809	39444667	40404189	200.53
58043	1	1450747322	166876	137794	0.825728	3556377	22515	26842775	27645345	200.628
58043	2	1450747322	166876	136903	0.820389	3551248	25226	26842775	27465962	200.623
58112	1	1450901403	137026	113202	0.826138	2919600	18291	22051276	22720550	200.707
58112	2	1450901403	137026	112457	0.820702	2917740	20565	22051276	22568215	200.682
58250	1	1451145923	236300	195068	0.825511	5045846	31981	37978377	39123822	200.565
58250	2	1451145923	236300	193901	0.820572	5035682	35538	37978377	38887385	200.553
58261	1	1451268788	7618.8	6301.74	0.82713	162708	987	1226587	1266030	200.902
58261	2	1451268788	7618.8	6246.04	0.819819	162362	1162	1226587	1254222	200.803
58461	1	1451956548	169007	139447	0.825095	3615703	23060	27166090	27978675	200.64
58461	2	1451956548	169007	138741	0.820916	3605518	25263	27166090	27837953	200.647
58495	1	1452128622	172863	142634	0.825127	3695606	23386	27927063	28734834	201.459
58495	2	1452128622	172863	141822	0.820427	3690206	25852	27927063	28571561	201.461
58760	1	1452354110	185341	152956	0.825269	3964185	25057	29894111	30775458	201.204
58760	2	1452354110	185341	151890	0.819518	3958194	28316	29894111	30558189	201.186
58768	1	1452559953	173272	143107	0.825909	3703725	23149	35092498	28740838	200.835
58768	2	1452559953	173272	142785	0.824051	3692827	24166	35092498	28679328	200.857
58777	1	1452733781	172776	142692	0.825875	3692608	23139	34643607	28663163	200.875
58777	2	1452733781	172776	142404	0.824209	3677658	24004	34643607	28605326	200.875
58905	1	1452953537	248430	205055	0.825403	5307369	33493	40079221	41238475	201.11
58905	2	1452953537	248430	204710	0.824015	5285246	34588	40079221	41167437	201.101
58910	1	1453079228	576.837	479.62	0.831465	12421	65	116235	96664	201.543
58910	2	1453079228	576.837	481.678	0.835032	12339	59	116235	97192	201.778
59164	1	1453862334	140.604	116.344	0.827458	2998	18	23829	23211	199.503
59164	2	1453862334	140.604	113.95	0.810428	2973	25	23829	22695	199.167
59168	1	1453873196	19605.2	16208.3	0.826733	419167	2569	3154461	3253229	200.714
59168	2	1453873196	19605.2	16181.2	0.825351	416889	2672	3154461	3246884	200.658
59169	1	1453956192	145046	119895	0.8266	3098096	19081	23357939	24077749	200.824
59169	2	1453956192	145046	119591	0.824508	3088358	20035	23357939	24017706	200.831
59283	1	1454084955	92743.2	76660.3	0.826586	1978501	12210	14931358	15388430	200.735
59283	2	1454084955	92743.2	76457.5	0.8244	1973759	12847	14931358	15347276	200.729
59289	1	1454214576	142589	117854	0.826525	3038096	18864	22953703	23640949	200.596
59289	2	1454214576	142589	117599	0.824739	3026238	19637	22953703	23590804	200.604
59305	1	1454374422	172533	142650	0.826798	3668089	22773	27732769	28571420	200.29
59305	2	1454374422	172533	142266	0.82457	3657820	23973	27732769	28494485	200.291
59320	1	1454549713	153376	126897	0.827358	3265512	19970	24667179	25432636	200.42
59320	2	1454549713	153376	126489	0.824703	3252639	21235	24667179	25349592	200.409
59531	1	1454777823	223804	185010	0.826658	4763903	29521	36028323	37108035	200.574
59531	2	1454777823	223804	184440	0.824114	4747204	31314	36028323	36992667	200.567
59541	1	1454981957	171144	141543	0.827038	3646946	22425	27541707	28381957	200.519
59541	2	1454981957	171144	141133	0.824647	3631094	23661	27541707	28301009	200.527
59550	1	1455155085	155971	128891	0.826377	3329088	20647	25129239	25886209	200.838
59550	2	1455155085	155971	128615	0.824608	3320053	21565	25129239	25831289	200.842
59666	1	1455375195	246144	203453	0.826561	5241634	32595	39595458	40788931	200.484
59666	2	1455375195	246144	202887	0.824264	5221676	34356	39595458	40676471	200.488
59677	1	1455587884	165452	136874	0.827272	3519198	21635	26575752	27398096	200.171
59677	2	1455587884	165452	136452	0.824722	3506561	22966	26575752	27312704	200.164
59694	1	1455760627	165612	137008	0.827286	3527066	21558	26650677	27479010	200.565
59694	2	1455760627	165612	136611	0.824886	3515972	22788	26650677	27399641	200.567
59809	1	1455942871	179006	148130	0.827513	3821134	23070	28850528	29761154	200.913
59809	2	1455942871	179006	147499	0.823988	3809639	25031	28850528	29635251	200.919
59812	1	1456069334	66089.3	54620.1	0.82646	1410174	8750	10643615	10966492	200.777
59812	2	1456069334	66089.3	54448.9	0.823868	1404914	9263	10643615	10931863	200.773
59815	1	1456190774	170702	141138	0.82681	3641552	22424	27473124	28315747	200.624
59815	2	1456190774	170702	140505	0.823103	3628872	24335	27473124	28187899	200.618
59824	1	1456279198	1124.82	927.19	0.824304	24117	156	180701	185855	200.45
59824	2	1456279198	1124.82	918.131	0.81625	23891	184	180701	183904	200.303
59831	1	1456364203	168170	139129	0.827309	3586823	21873	27039149	27893289	200.485
59831	2	1456364203	168170	138606	0.824201	3574516	23528	27039149	27789623	200.493
59950	1	1456584061	249536	206356	0.826959	5326578	32680	40161686	41407440	200.66
59950	2	1456584061	249536	205654	0.824147	5304995	34837	40161686	41266974	200.662
59959	1	1456796328	167692	138540	0.826156	3581195	22278	27016610	27828343	200.869
59959	2	1456796328	167692	138118	0.823642	3570104	23575	27016610	27742773	200.862
60011	1	1456969010	167877	138752	0.826511	3590799	22089	27064858	27894210	201.036
60011	2	1456969010	167877	138323	0.823958	3577645	23402	27064858	27809629	201.048
60215	1	1457196554	233220	192785	0.82662	4978927	30660	40307068	38714341	200.816
60215	2	1457196554	233220	192243	0.824298	4961595	32404	40307068	38604948	200.813
60224	1	1457400103	168821	139559	0.826667	3604627	22193	27402259	28017383	200.757
60224	2	1457400103	168821	139170	0.824368	3591076	23407	27402259	27939948	200.761
60233	1	1457572433	171298	141582	0.826521	3656655	22668	27558674	28408016	200.648
60233	2	1457572433	171298	141107	0.823748	3646393	24121	27558674	28312290	200.645
60347	1	1457783668	225235	186223	0.826793	4806694	29613	36257725	37375635	200.704
60347	2	1457783668	225235	185501	0.823588	4790027	31798	36257725	37229299	200.696
60350	1	1457910457	12959	10716	0.826916	276990	1702	2087894	2151890	200.81
60350	2	1457910457	12959	10669.6	0.823336	275574	1837	2087894	2143114	200.861
60357	1	1457919754	752.82	623.774	0.828583	15990	96	121104	125081	200.523
60357	2	1457919754	752.82	619.697	0.823168	15868	108	121104	124029	200.145
60364	1	1458005935	170838	141221	0.826637	3642833	22587	27475403	28306866	200.444
60364	2	1458005935	170838	140758	0.823926	3627216	24036	27475403	28212684	200.434
60375	1	1458178543	167505	138536	0.827058	3568365	21976	26899914	27745479	200.276
60375	2	1458178543	167505	138067	0.824255	3560509	23477	26899914	27651478	200.276
60489	1	1458344698	140326	115952	0.826302	2998398	18577	22625442	23307786	201.013
60489	2	1458344698	140326	115584	0.823685	2984168	19699	22625442	23235010	201.022
60490	1	1458473502	98959.6	81805.1	0.826651	2112466	12929	15996749	16474002	201.381
60490	2	1458473502	98959.6	81501.8	0.823586	2104304	13846	15996749	16410426	201.351
60501	1	1458569988	79926.4	66078.8	0.826746	1706492	10417	16086661	13300738	201.286
60501	2	1458569988	79926.4	65790.2	0.823134	1698668	11333	16086661	13243680	201.302
60503	1	1458654770	80797.5	66692.1	0.825423	1722543	10866	16378571	13409350	201.064
60503	2	1458654770	80797.5	66492.3	0.82295	1715828	11519	16378571	13368775	201.057
60514	1	1458738350	80285.4	66414	0.827224	1712651	10415	12945321	13342834	200.904
60514	2	1458738350	80285.4	66094.9	0.82325	1702381	11409	12945321	13278172	200.895
60516	1	1458828854	78526.3	64928.8	0.826842	1674315	10292	12656626	13042713	200.877
60516	2	1458828854	78526.3	64682.7	0.823708	1669227	11028	12656626	12994516	200.896
60635	1	1459005997	240278	198765	0.827229	5142819	31068	48738755	39969921	201.091
60635	2	1459005997	240278	197913	0.823684	5116285	33665	48738755	39800384	201.1
60646	1	1459217493	162377	134366	0.827492	3466417	21028	26367745	26944829	200.533
60646	2	1459217493	162377	133718	0.823503	3456006	23014	26367745	26817100	200.55
60658	1	1459387024	170351	140819	0.826639	3638045	22444	34464834	28249181	200.607
60658	2	1459387024	170351	140246	0.82328	3624705	24251	34464834	28133536	200.601
60859	1	1459525597	53284.4	44085.5	0.827362	1137034	6907	10099426	8856822	200.901
60859	2	1459525597	53284.4	43812.6	0.822241	1131514	7727	10099426	8801884	200.898
60863	1	1459602909	462.086	382.506	0.827782	9865	58	74662	77024	201.367
60863	2	1459602909	462.086	379.383	0.821023	9690	67	74662	76382	201.332
60868	1	1459667519	125857	104000	0.826329	2686743	16668	20273837	20883148	200.8
60868	2	1459667519	125857	103605	0.823195	2677891	17907	20273837	20805924	200.82
60877	1	1459819166	168487	139261	0.826537	3601826	22231	27138079	27971962	200.86
60877	2	1459819166	168487	138701	0.823218	3588966	23924	27138079	27858874	200.855
60886	1	1459956843	100248	82917.2	0.827119	2141598	13100	16105445	16620879	200.452
60886	2	1459956843	100248	82576.5	0.823721	2134527	14151	16105445	16555129	200.482
61013	1	1460252343	158606	131138	0.826816	3394246	20788	25477295	26320601	200.709
61013	2	1460252343	158606	130484	0.822688	3380597	22789	25477295	26187145	200.693
61022	1	1460423565	167421	138473	0.827096	3579291	21887	26843496	27747137	200.38
61022	2	1460423565	167421	137756	0.822816	3565619	24110	26843496	27602321	200.371
61031	1	1460596364	143051	118283	0.826863	3057801	18841	24311077	23681922	200.214
61031	2	1460596364	143051	117788	0.8234	3047873	20353	24311077	23584399	200.228
61156	1	1460763501	122447	101245	0.826849	2615783	16103	19646815	20294898	200.453
61156	2	1460763501	122447	100849	0.82361	2602833	17345	19646815	20216859	200.467
61167	1	1461031543	160638	132892	0.827276	3428105	20970	25765323	26619749	200.311
61167	2	1461031543	160638	132264	0.823369	3417348	22891	25765323	26497387	200.337
61177	1	1461200180	166406	137572	0.826723	3559501	21915	27119312	27584271	200.509
61177	2	1461200180	166406	136965	0.823077	3550224	23737	27119312	27460955	200.496
61294	1	1461420827	246275	203416	0.825973	5269790	32847	39930063	40863380	200.886
61294	2	1461420827	246275	202745	0.823248	5246599	34951	39930063	40727430	200.88
61335	1	1461634224	169948	140365	0.825927	3640139	22714	27312138	28174552	200.724
61335	2	1461634224	169948	139952	0.8235	3622803	23986	27312138	28093801	200.738
61360	1	1461807602	166925	137872	0.825953	3573761	22402	26777599	27630455	200.406
61360	2	1461807602	166925	137358	0.822876	3553215	24010	26777599	27527950	200.41
61572	1	1462040619	218431	180345	0.825636	4677631	29418	35144922	36229065	200.888
61572	2	1462040619	218431	179805	0.823167	4656733	31062	35144922	36122752	200.899
61575	1	1462220613	135826	112210	0.826129	2905106	18114	21818664	22515487	200.655
61575	2	1462220613	135826	111669	0.822148	2895160	19801	21818664	22406294	200.649
61591	1	1462334326	203.949	167.321	0.820408	4424	30	32938	33835	202.216
61591	2	1462334326	203.949	164.978	0.808919	4412	36	32938	33437	202.676
61610	1	1462427357	138032	113950	0.825528	2955745	18620	27622092	22864000	200.65
61610	2	1462427357	138032	113501	0.822276	2939376	20020	27622092	22774748	200.657
61755	1	1462630892	242608	200291	0.825576	5194566	32601	39051568	40247266	200.943
61755	2	1462630892	242608	199613	0.822781	5169855	34737	39051568	40113582	200.956
61763	1	1462842974	127708	105459	0.825784	2734783	17147	20536115	21172135	200.762
61763	2	1462842974	127708	105130	0.82321	2722143	18145	20536115	21107233	200.772
61776	1	1463015219	169708	140132	0.825729	3637298	22752	27285374	28137688	200.793
61776	2	1463015219	169708	139649	0.822878	3617559	24250	27285374	28043987	200.818
61896	1	1463236674	247305	204134	0.825434	5293322	33405	39753156	40983773	200.769
61896	2	1463236674	247305	203582	0.823202	5269512	35147	39753156	40873098	200.769
61907	1	1463448983	158655	131071	0.826141	3397626	21129	31737791	26289759	200.576
61907	2	1463448983	158655	130582	0.823057	3380935	22639	31737791	26192394	200.582
61920	1	1463621121	169195	139676	0.82553	3623735	22761	27251268	28082963	201.059
61920	2	1463621121	169195	139281	0.823199	3609615	24035	27251268	28006978	201.082
62034	1	1463843236	243884	201449	0.826005	5221608	32620	39712704	40394341	200.519
62034	2	1463843236	243884	200706	0.822956	5192248	34922	39712704	40247423	200.53
62046	1	1464053768	167825	138633	0.826058	3587718	22412	26959661	27805800	200.571
62046	2	1464053768	167825	138126	0.823036	3573854	23973	26959661	27705048	200.578
62055	1	1464225821	167514	138299	0.8256	3582586	22606	26914812	27748266	200.639
62055	2	1464225821	167514	137880	0.823096	3569093	23902	26914812	27663855	200.638
62270	1	1464455687	227749	188274	0.826672	4866843	30090	45985077	37715148	200.321
62270	2	1464455687	227749	187390	0.822795	4850979	32807	45985077	37537632	200.318
62285	1	1464641303	133115	110004	0.826384	2847806	17593	26905217	22070934	200.637
62285	2	1464641303	133115	109598	0.823329	2836647	18873	26905217	21991624	200.658
62296	1	1464831729	167149	138175	0.826659	3578003	22039	26838394	27716798	200.592
62296	2	1464831729	167149	137716	0.823913	3563300	23437	26838394	27621138	200.565
62411	1	1465051742	242123	200197	0.826839	5182427	31643	48984962	40186927	200.737
62411	2	1465051742	242123	199210	0.822762	5163725	34759	48984962	39986735	200.727
62425	1	1465263602	164140	135640	0.826368	3517061	21691	26423730	27261451	200.984
62425	2	1465263602	164140	134968	0.822274	3500159	23737	26423730	27127381	200.991
62435	1	1465435302	166826	137931	0.826794	3572969	21795	33785236	27715351	200.936
62435	2	1465435302	166826	137188	0.822342	3558837	24084	33785236	27565258	200.93
62549	1	1465665008	267626	221435	0.827406	5729560	34602	43012420	44441153	200.696
62549	2	1465665008	267626	220015	0.822099	5705983	38950	43012420	44159427	200.711
62556	1	1465843837	40357.4	33324.5	0.825735	863683	5435	8070713	6677260	200.371
62556	2	1465843837	40357.4	33006.4	0.817852	861125	6393	8070713	6613021	200.356
62563	1	1465925241	47337.2	39161.1	0.82728	1012061	6169	9471303	7850757	200.473
62563	2	1465925241	47337.2	38837.1	0.820435	1012088	7137	9471303	7784477	200.439
62566	1	1466012991	37874.7	31250.7	0.825108	812444	5180	6072820	6264035	200.444
62566	2	1466012991	37874.7	31076	0.820494	808782	5714	6072820	6229481	200.46
62573	1	1466095546	58679	48496.6	0.826473	1256705	7771	9415183	9723096	200.49
62573	2	1466095546	58679	48205	0.821503	1252744	8670	9415183	9664336	200.484
62695	1	1466225305	157998	130642	0.826856	3384552	20722	25358017	26201369	200.559
62695	2	1466225305	157998	129569	0.820062	3375725	23967	25358017	25986856	200.564
62696	1	1466348842	72561.8	59966.4	0.826419	1557317	9620	11640100	12022786	200.492
62696	2	1466348842	72561.8	59563.5	0.820865	1549623	10844	11640100	11942194	200.495
62707	1	1466473022	168502	139261	0.826466	3613394	22351	27015176	27909539	200.411
62707	2	1466473022	168502	138390	0.821293	3599911	24974	27015176	27735684	200.417
62716	1	1466644975	157257	130006	0.826711	3374811	20702	25203007	26052839	200.397
62716	2	1466644975	157257	128979	0.820181	3356149	23833	25203007	25850759	200.426
62919	1	1466873466	227742	188177	0.826273	4886237	30306	36491411	37716762	200.433
62919	2	1466873466	227742	186834	0.820378	4871552	34394	36491411	37447697	200.433
62928	1	1467077491	167222	138207	0.826484	3590691	22146	26810911	27706011	200.468
62928	2	1467077491	167222	137203	0.820485	3572694	25223	26810911	27506274	200.478
62937	1	1467197672	65263.8	53910.5	0.82604	1399198	8722	10459201	10801919	200.368
62937	2	1467197672	65263.8	53558.1	0.820639	1393363	9797	10459201	10733411	200.407
62941	1	1467290939	87577.1	72363.8	0.826287	1878455	11632	14033927	14504311	200.436
62941	2	1467290939	87577.1	71795.7	0.8198	1873886	13376	14033927	14390170	200.432
63056	1	1467366804	42077.7	34772.9	0.826396	902789	5587	7943281	6972703	200.521
63056	2	1467366804	42077.7	34535.2	0.820746	899165	6310	7943281	6925070	200.522
63057	1	1467492103	173252	143077	0.825836	3721602	23128	32735393	28736372	200.845
63057	2	1467492103	173252	142182	0.820669	3704900	25944	32735393	28556180	200.842
63066	1	1467660765	117760	97265.2	0.825958	2532779	15703	23806916	19524086	200.73
63066	2	1467660765	117760	96559.9	0.819969	2518007	17904	23806916	19381367	200.719
63067	1	1467728758	407.523	334.047	0.819701	8812	62	65572	67081	200.813
63067	2	1467728758	407.523	334.461	0.820717	8649	60	65572	67131	200.714
63068	1	1467748219	38420.8	31721	0.825621	825195	5179	6160397	6363332	200.603
63068	2	1467748219	38420.8	31495.1	0.819742	820658	5858	6160397	6318038	200.604
63077	1	1467854566	160666	132688	0.825861	3447925	21533	25773811	26626038	200.667
63077	2	1467854566	160666	131739	0.819954	3436767	24434	25773811	26438024	200.685
63191	1	1468078646	210515	173781	0.825502	4525386	28342	33800521	34910883	200.89
63191	2	1468078646	210515	172645	0.820105	4507914	31875	33800521	34681019	200.881
63200	1	1468241285	78752	65070.9	0.826277	1691215	10409	12658254	13078367	200.986
63200	2	1468241285	78752	64604.6	0.820355	1684759	11859	12658254	12984139	200.979
63201	1	1468326655	89835.8	74174.3	0.825665	1930156	12045	14444011	14908536	200.993
63201	2	1468326655	89835.8	73650.8	0.819838	1922856	13628	14444011	14803401	200.994
63210	1	1468459005	167638	138468	0.825991	3598715	22378	26931440	27804356	200.8
63210	2	1468459005	167638	137510	0.82028	3581564	25294	26931440	27613683	200.812
63327	1	1468681070	244004	201599	0.826214	5237796	32323	49383921	40493477	200.861
63327	2	1468681070	244004	200133	0.820205	5216577	36793	49383921	40201611	200.874
63336	1	1468891952	168703	139316	0.825805	3625799	22543	34150573	27992653	200.93
63336	2	1468891952	168703	138276	0.819641	3605405	25720	34150573	27784903	200.938
63346	1	1469064438	167760	138566	0.825979	3603437	22424	33918090	27811637	200.71
63346	2	1469064438	167760	137593	0.820174	3586531	25404	33918090	27619060	200.731
63550	1	1469204068	55697.7	45978.7	0.825503	1196375	7518	8932575	9224513	200.626
63550	2	1469204068	55697.7	45694.2	0.820397	1191278	8415	8932575	9167452	200.626
63554	1	1469330343	154680	127758	0.825948	3330123	20574	31036957	25674793	200.964
63554	2	1469330343	154680	126882	0.820285	3308770	23277	31036957	25495017	200.935
63563	1	1469496511	168654	139224	0.825504	3626297	22627	30587182	28017488	201.24
63563	2	1469496511	168654	138201	0.819434	3612508	25802	30587182	27808122	201.215
63572	1	1469669106	168769	139347	0.825667	3628068	22645	34119627	27972730	200.742
63572	2	1469669106	168769	138384	0.81996	3612148	25661	34119627	27778331	200.734
63686	1	1469889630	242526	200331	0.826017	5220755	32269	41354321	40226170	200.798
63686	2	1469889630	242526	198951	0.820326	5194638	36594	41354321	39945917	200.783
63696	1	1470101396	163424	134923	0.825598	3521251	21874	33095054	27126163	201.049
63696	2	1470101396	163424	134063	0.820338	3504503	24520	33095054	26954206	201.056
63705	1	1470273736	168815	139460	0.826113	3624027	22500	27049675	27959465	200.484
63705	2	1470273736	168815	138467	0.820228	3610237	25593	27049675	27758119	200.468
63819	1	1470397099	57661.6	47640.4	0.826206	1238503	7711	9233031	9546146	200.379
63819	2	1470397099	57661.6	47308	0.820441	1235392	8719	9233031	9481473	200.42
63825	1	1470705556	496798	410287	0.825862	10683067	66575	79566621	82288884	200.564
